date,open,high,low,close,volume
3/6/1978,0.8274,0.8274,0.8203,0.8251,1238400
3/7/1978,0.8251,0.8274,0.8203,0.8251,1923200
3/8/1978,0.8251,0.8274,0.8227,0.8227,1732800
3/9/1978,0.8227,0.8251,0.8134,0.8181,2483200
3/10/1978,0.8181,0.8344,0.8181,0.832,3972800
3/13/1978,0.8389,0.8482,0.8389,0.8437,3121600
3/14/1978,0.8437,0.8437,0.8367,0.8437,2352000
3/15/1978,0.8437,0.8482,0.832,0.8482,2673600
3/16/1978,0.846,0.846,0.8367,0.8413,2880000
3/17/1978,0.8413,0.8599,0.8367,0.8575,2308800
3/20/1978,0.8575,0.8646,0.8575,0.8599,2241600
3/21/1978,0.8599,0.8599,0.8344,0.8413,3404800
3/22/1978,0.8413,0.8482,0.8367,0.8437,2137600
3/23/1978,0.8437,0.846,0.8389,0.8413,1638400
3/27/1978,0.8413,0.8413,0.8367,0.8367,1502400
3/28/1978,0.8367,0.8413,0.8296,0.8413,1556800
3/29/1978,0.8413,0.853,0.8344,0.8367,1419200
3/30/1978,0.8367,0.8389,0.832,0.8344,1747200
3/31/1978,0.8344,0.8344,0.8296,0.8296,2886400
4/3/1978,0.8296,0.8296,0.8181,0.8274,2558400
4/4/1978,0.8274,0.832,0.8227,0.832,1867200
4/5/1978,0.832,0.8482,0.8274,0.8389,1739200
4/6/1978,0.8389,0.8482,0.8344,0.8367,2401600
4/7/1978,0.8367,0.8413,0.832,0.8389,3556800
4/10/1978,0.8389,0.846,0.8367,0.846,2718400
4/11/1978,0.846,0.846,0.8367,0.8437,2705600
4/12/1978,0.8437,0.8482,0.8367,0.8389,3292800
4/13/1978,0.8389,0.846,0.8367,0.846,2782400
4/14/1978,0.8506,0.8716,0.8506,0.8692,3976000
4/17/1978,0.8785,0.8924,0.8785,0.8785,5790400
4/18/1978,0.8785,0.8785,0.8646,0.8668,4908800
4/19/1978,0.8668,0.8761,0.8668,0.8761,2932800
4/20/1978,0.8761,0.8902,0.8738,0.8761,3996800
4/21/1978,0.8761,0.8809,0.8692,0.8761,2929600
4/24/1978,0.8761,0.8854,0.8761,0.8854,2801600
4/25/1978,0.8924,0.904,0.8924,0.8947,5052800
4/26/1978,0.8947,0.8995,0.8761,0.8947,4472000
4/27/1978,0.8902,0.8902,0.8738,0.8738,3355200
4/28/1978,0.8738,0.8761,0.8668,0.8761,3512000
5/1/1978,0.8785,0.8924,0.8785,0.8878,2504000
5/2/1978,0.8878,0.8924,0.8831,0.8902,2657600
5/3/1978,0.8902,0.8947,0.8831,0.8854,3257600
5/4/1978,0.8809,0.8809,0.8668,0.8809,3672000
5/5/1978,0.8809,0.9088,0.8809,0.904,7344000
5/8/1978,0.911,0.925,0.911,0.9133,4184000
5/9/1978,0.8947,0.8947,0.8785,0.8902,6336000
5/10/1978,0.8902,0.8924,0.8831,0.8831,2451200
5/11/1978,0.8854,0.8924,0.8854,0.8924,2115200
5/12/1978,0.8924,0.9064,0.8924,0.8924,2998400
5/15/1978,0.8924,0.8995,0.8902,0.8947,2313600
5/16/1978,0.8947,0.8995,0.8902,0.8924,4214400
5/17/1978,0.8924,0.8995,0.8902,0.8971,2667200
5/18/1978,0.8947,0.8947,0.8831,0.8854,3056000
5/19/1978,0.8854,0.8902,0.8785,0.8831,2076800
5/22/1978,0.8831,0.8947,0.8831,0.8902,1897600
5/23/1978,0.8902,0.8902,0.8809,0.8831,2659200
5/24/1978,0.8831,0.8831,0.8716,0.8761,2465600
5/25/1978,0.8761,0.8785,0.8646,0.8668,2644800
5/26/1978,0.8668,0.8692,0.8623,0.8646,1620800
5/30/1978,0.8646,0.8761,0.8623,0.8738,1307200
5/31/1978,0.8738,0.8809,0.8668,0.8692,2398400
6/1/1978,0.8692,0.8738,0.8668,0.8668,2833600
6/2/1978,0.8668,0.8716,0.8646,0.8692,2201600
6/5/1978,0.8692,0.8785,0.8692,0.8785,2688000
6/6/1978,0.8785,0.8902,0.8761,0.8785,2841600
6/7/1978,0.8785,0.8831,0.8692,0.8785,3092800
6/8/1978,0.8785,0.8809,0.8738,0.8761,2710400
6/9/1978,0.8761,0.8785,0.8668,0.8716,2744000
6/12/1978,0.8716,0.8761,0.8646,0.8668,4643200
6/13/1978,0.8668,0.8761,0.8599,0.8738,3076800
6/14/1978,0.8738,0.8854,0.8599,0.8623,6686400
6/15/1978,0.8575,0.8575,0.846,0.8482,3196800
6/16/1978,0.8482,0.8482,0.8389,0.8389,2875200
6/19/1978,0.8367,0.8367,0.8274,0.8367,2451200
6/20/1978,0.8367,0.8367,0.8274,0.832,3128000
6/21/1978,0.832,0.832,0.8251,0.8296,2580800
6/22/1978,0.8296,0.832,0.8203,0.8274,2771200
6/23/1978,0.8274,0.832,0.8181,0.8181,2345600
6/26/1978,0.8181,0.8227,0.8041,0.811,3604800
6/27/1978,0.811,0.8158,0.8041,0.8158,3169600
6/28/1978,0.8158,0.8181,0.8134,0.8181,1881600
6/29/1978,0.8181,0.8227,0.8134,0.8158,3137600
6/30/1978,0.8158,0.8181,0.8088,0.8158,2158400
7/3/1978,0.8158,0.8296,0.8065,0.8134,1139200
7/5/1978,0.8134,0.8134,0.8041,0.8088,3044800
7/6/1978,0.8088,0.8134,0.8065,0.811,3649600
7/7/1978,0.811,0.8251,0.7995,0.8203,3083200
7/10/1978,0.8203,0.8274,0.8203,0.8203,1964800
7/11/1978,0.8227,0.846,0.8227,0.8389,3894400
7/12/1978,0.8389,0.8506,0.8296,0.8367,4697600
7/13/1978,0.8367,0.8367,0.8274,0.8344,2196800
7/14/1978,0.8344,0.846,0.832,0.8413,3364800
7/17/1978,0.8437,0.853,0.8437,0.846,2513600
7/18/1978,0.8437,0.8437,0.8296,0.8296,3147200
7/19/1978,0.8296,0.8413,0.8274,0.8413,1948800
7/20/1978,0.8413,0.853,0.832,0.8367,8713600
7/21/1978,0.8367,0.8389,0.832,0.8367,1878400
7/24/1978,0.8344,0.8344,0.8251,0.8296,2184000
7/25/1978,0.8296,0.8389,0.8274,0.8389,4296000
7/26/1978,0.8389,0.8506,0.8389,0.846,4073600
7/27/1978,0.8482,0.8623,0.8482,0.853,4148800
7/28/1978,0.853,0.8623,0.8482,0.8599,2342400
7/31/1978,0.8599,0.8668,0.8599,0.8646,3337600
8/1/1978,0.8646,0.8716,0.8599,0.8668,3265600
8/2/1978,0.8668,0.904,0.8599,0.904,5014400
8/3/1978,0.904,0.911,0.8902,0.8902,6491200
8/4/1978,0.8902,0.9017,0.8599,0.8947,4054400
8/7/1978,0.8947,0.904,0.8902,0.8924,2520000
8/8/1978,0.8831,0.8831,0.8716,0.8761,2603200
8/9/1978,0.8785,0.8878,0.8785,0.8785,4835200
8/10/1978,0.8785,0.8785,0.8575,0.8623,3395200
