date,open,high,low,close,volume,Daily percent change
8/13/2010,37.1336,37.1552,36.4935,36.5438,3833900,-0.016139537
8/16/2010,36.3209,36.6229,36.213,36.4791,3128000,0.00433673
8/17/2010,37.0113,37.148,36.6157,36.6301,6146700,-0.010406742
8/18/2010,35.679,37.8109,35.679,37.5435,16317000,0.049662392
8/19/2010,37.4785,37.6664,37.081,37.4713,8392900,-0.000192147
8/20/2010,37.3484,37.8182,37.3267,37.6881,5527300,0.009013455
8/23/2010,37.7387,38.0061,37.5074,37.5869,4054500,-0.004038641
8/24/2010,37.2617,37.4713,36.7197,37.24,6288500,-0.000582707
8/25/2010,37.0666,37.4279,36.857,37.2689,10250600,0.005428118
8/26/2010,37.305,37.7459,37.2689,37.334,4969500,0.000776772
8/27/2010,37.4062,37.7459,37.0955,37.3918,6555200,-0.000385111
8/30/2010,37.2906,37.3701,36.6691,36.7124,5379200,-0.015749447
8/31/2010,36.604,37.2039,36.445,36.9726,7301700,0.009969545
9/1/2010,37.305,38.0422,37.305,37.7531,5222000,0.011869224
9/2/2010,37.8182,38.2662,37.8037,37.9771,7957200,0.0041841
9/3/2010,38.2734,38.6926,38.0422,38.1795,5570900,-0.002459435
9/7/2010,37.9627,38.3313,37.7242,37.8182,3280600,-0.003820912
9/8/2010,37.8904,38.3457,37.8398,37.9338,5884300,0.001144098
9/9/2010,38.2084,38.5047,37.9193,38.1,3719000,-0.002845144
9/10/2010,38.1,38.4613,38.0711,38.3457,3418600,0.006407498
9/13/2010,38.6059,38.7287,38.2951,38.4397,3546300,-0.004323655
9/14/2010,38.5408,39.1407,38.3096,38.8444,5242100,0.007815798
9/15/2010,38.7071,39.0323,38.5914,38.8516,3213000,0.003719281
9/16/2010,38.6781,39.0756,38.4686,38.9961,3294200,0.008154662
9/17/2010,39.1334,39.2202,38.7721,38.8371,5392300,-0.007629303
9/20/2010,38.9889,39.5526,38.8371,39.4586,3603300,0.011903615
9/21/2010,39.4876,39.4876,38.9022,39.0756,4770000,-0.010543664
9/22/2010,39.0901,39.2852,38.6637,39.0973,3742600,0.000184156
9/23/2010,38.736,39.278,38.5697,38.8588,3246200,0.003160159
9/24/2010,39.2491,39.9501,38.96,39.7839,4428600,0.013442624
9/27/2010,39.6176,39.7477,39.1551,39.3069,4152900,-0.007904465
9/28/2010,38.8877,39.5743,38.7071,39.4081,6355900,0.013205407
9/29/2010,39.4153,39.4153,38.5842,38.6926,6166300,-0.01867799
9/30/2010,38.8227,39.0756,38.4686,38.6203,7182400,-0.005240767
10/1/2010,38.866,38.9817,38.5192,38.642,5092100,-0.005796801
10/4/2010,38.5264,38.7649,38.2807,38.6059,4672700,0.002059271
10/5/2010,38.8877,39.2274,38.7287,39.1985,5489900,0.007928875
10/6/2010,39.0756,39.3719,38.866,39.0756,5683800,0
10/7/2010,39.1045,39.4586,38.7287,39.2563,7053000,0.003866895
10/8/2010,39.3141,39.5092,38.9672,39.1696,6613700,-0.003689085
10/11/2010,39.2418,39.7477,39.1985,39.6393,4470300,0.010027927
10/12/2010,39.6538,39.6827,39.3647,39.5598,5787300,-0.00237615
10/13/2010,39.5237,39.8055,39.278,39.3286,4053900,-0.004960766
10/14/2010,39.3575,39.4731,38.6781,39.0756,5660600,-0.007214221
10/15/2010,39.3141,39.4514,39.0034,39.2635,4208600,-0.001288729
10/18/2010,39.184,39.2924,38.8444,39.0539,4347800,-0.003331293
10/19/2010,38.6926,39.0539,38.4613,38.6637,5801900,-0.000747471
10/20/2010,38.7866,39.1985,38.5553,39.1551,5154000,0.00941129
10/21/2010,39.2635,39.7116,38.9817,39.1768,5364600,-0.002213044
10/22/2010,39.184,39.3286,38.6276,38.9311,4816400,-0.006496092
10/25/2010,39.0829,39.4081,38.801,38.8516,4156700,-0.005953423
10/26/2010,38.6926,38.8371,38.3385,38.4035,5379700,-0.00752796
10/27/2010,38.0711,38.1795,37.4713,38.1072,6471700,0.000947328
10/28/2010,38.3096,38.3385,37.5941,37.8398,6192800,-0.012415499
10/29/2010,37.6953,37.7387,37.3267,37.5363,6469400,-0.0042359
11/1/2010,37.8543,38.9239,37.5291,38.6492,11881600,0.020567049
11/2/2010,38.7504,39.2057,38.4035,38.9889,5154300,0.006117126
11/3/2010,38.9961,39.0901,38.483,39.0034,5374100,0.000187163
11/4/2010,39.596,40.586,39.5237,39.5743,9336300,-0.000548336
11/5/2010,39.7694,40.0007,39.4948,39.8561,4515600,0.002175326
11/8/2010,39.7911,39.8489,39.3936,39.6755,2714300,-0.002913637
11/9/2010,39.6249,39.7477,39.2057,39.3575,2978900,-0.006794131
11/10/2010,39.2635,39.4514,38.9383,39.4442,3470200,0.004581155
11/11/2010,39.184,39.4948,39.0178,39.2418,3589000,0.001472919
11/12/2010,39.0901,39.4731,38.9672,39.1623,4188800,0.00184361
11/15/2010,39.2346,39.4153,39.0612,39.1407,3506800,-0.002399037
11/16/2010,39.1407,39.3864,38.5264,38.8733,5933800,-0.006878757
11/17/2010,39.8102,40.5434,39.7449,40.3765,10691900,0.014025485
11/18/2010,40.8193,41.1097,40.1369,40.1587,7912900,-0.016449736
11/19/2010,40.2168,40.8991,39.9917,40.8774,9116300,0.016160519
11/22/2010,40.9064,41.0153,40.391,40.4854,6253200,-0.01039881
11/23/2010,40.2748,40.5652,40.0498,40.1006,6330100,-0.004344075
11/24/2010,40.2676,41.6251,40.2676,41.5597,6958600,0.031090215
11/26/2010,41.3347,41.5597,41.0806,41.2694,2051300,-0.001582286
11/29/2010,41.0951,41.1097,40.5216,40.8919,5770800,-0.004969199
11/30/2010,40.6378,41.7049,40.6378,41.3347,6755500,0.016859926
12/1/2010,41.8138,42.2131,41.5597,42.1187,5687500,0.007239065
12/2/2010,42.1405,43.4109,41.6977,43.302,10728500,0.026823241
12/3/2010,42.9608,43.106,42.4309,42.9172,6837500,-0.00101591
12/6/2010,42.8301,43.135,42.6704,42.9971,4132600,0.003883983
12/7/2010,43.1568,43.5561,42.8519,42.8955,4622800,-0.006091548
12/8/2010,42.91,43.0624,42.5615,42.9245,2691700,0.000337802
12/9/2010,43.2076,43.331,42.8301,43.1278,4661800,-0.001850315
12/10/2010,43.2366,43.498,42.6995,42.7938,3901400,-0.010347293
12/13/2010,42.9971,43.1423,42.576,42.6777,3518600,-0.007484002
12/14/2010,42.8156,43.1205,42.7503,42.8882,4123800,0.001692773
12/15/2010,42.7067,42.9898,42.4163,42.6704,4698700,-0.000850707
12/16/2010,42.7067,43.2729,42.6777,42.8737,3787800,0.003895162
12/17/2010,42.7357,42.8955,42.4599,42.4817,6878700,-0.005979045
12/20/2010,42.714,42.7648,42.351,42.5397,2830300,-0.004097349
12/21/2010,42.6922,43.527,42.5034,43.3383,5601400,0.014908291
12/22/2010,43.2802,44.0279,43.2802,43.5778,5428900,0.006829165
12/23/2010,43.3601,43.9844,43.3601,43.7448,3334400,0.008794188
12/27/2010,43.5996,43.8682,43.3673,43.5923,1676800,-0.000167461
12/28/2010,43.5996,43.9263,43.3963,43.4907,2129600,-0.002503984
12/29/2010,43.5198,43.7956,43.4181,43.4762,2744200,-0.001002848
12/30/2010,43.4617,43.723,43.3891,43.5198,1728000,0.001335025
12/31/2010,43.5125,43.7448,43.3601,43.6504,1988200,0.003159192
1/3/2011,43.7448,44.2602,43.6359,44.115,5362000,0.008391704
1/4/2011,44.0207,44.115,43.3165,43.5488,4105000,-0.010836119
1/5/2011,43.1786,43.3963,42.547,42.7866,7343400,-0.009161747
1/6/2011,40.5144,40.616,39.411,39.8756,28555900,-0.016019822
1/7/2011,40.0353,40.0933,39.7376,39.9627,12546400,-0.001816694
1/10/2011,40.1442,40.2893,39.9482,40.0861,10861700,-0.00144938
1/11/2011,40.2893,40.3474,39.9336,40.0643,8239700,-0.005615972
1/12/2011,40.2022,40.4636,39.9627,40.2531,8210400,0.001264499
1/13/2011,40.8556,40.9427,40.0716,40.2313,7178800,-0.015517769
1/14/2011,40.2966,40.3837,39.9191,39.9772,6340900,-0.007989554
1/18/2011,39.999,40.1514,39.5997,39.6578,6383000,-0.008603604
1/19/2011,39.6796,39.7376,39.0988,39.5852,11887700,-0.00238473
1/20/2011,39.8901,40.4854,39.8102,40.3256,7778100,0.010799591
1/21/2011,40.5652,40.9717,40.42,40.4563,5939300,-0.002691793
1/24/2011,40.3474,40.616,39.8175,40.5071,5538100,0.003942519
1/25/2011,40.3982,40.8265,40.2893,40.616,6268700,0.005362419
1/26/2011,40.6668,40.6886,40.3402,40.3547,4396700,-0.007733919
1/27/2011,40.224,40.4999,39.7449,39.803,9727600,-0.010577092
1/28/2011,39.7885,40.0062,39.3964,39.4545,5657900,-0.008465448
1/31/2011,39.861,39.8973,39.5126,39.803,6002600,-0.001457177
2/1/2011,39.6723,39.9554,39.6142,39.665,6555100,-0.000184041
2/2/2011,39.5126,39.607,38.5181,38.8084,12448900,-0.018145556
2/3/2011,38.881,39.4037,38.7576,39.244,8349600,0.009249822
2/4/2011,39.1787,39.5634,38.9972,39.3964,5221300,0.005525886
2/7/2011,39.5053,39.8538,39.3747,39.7812,5203700,0.006935437
2/8/2011,39.7159,40.3111,39.6578,40.2095,4720300,0.012275706
2/9/2011,40.0716,40.1732,39.803,39.9336,4932600,-0.003455737
2/10/2011,39.861,39.9046,39.4545,39.607,4399800,-0.006413008
2/11/2011,39.4545,39.636,39.3093,39.4836,5743700,0.000737015
2/14/2011,39.5218,39.5218,39.0769,39.1133,5850800,-0.010444018
2/15/2011,39.0842,39.5072,39.0258,39.2811,5926400,0.005012589
2/16/2011,39.354,39.7405,39.0842,39.1936,5313700,-0.004092505
2/17/2011,39.1352,39.3175,38.7341,38.7633,7465500,-0.009594126
2/18/2011,38.4715,38.508,37.7422,37.8516,23068400,-0.016377115
2/22/2011,37.5891,37.7422,37.1733,37.2463,14844000,-0.009203599
2/23/2011,37.3046,37.3703,36.4659,36.6555,17860500,-0.01770812
2/24/2011,37.0129,38.2527,36.8306,37.9245,17166900,0.024037232
2/25/2011,38.085,38.4424,37.662,38.1871,9493900,0.002673678
2/28/2011,38.1433,38.4497,37.9464,38.3257,6727000,0.004759209
3/1/2011,38.4278,38.6393,38.2673,38.2673,10232600,-0.004194181
3/2/2011,38.3621,38.4205,37.9245,38.1433,9351300,-0.005736263
3/3/2011,38.0339,38.0704,37.3776,37.9829,12971300,-0.001342709
3/4/2011,38.1288,38.2892,37.5234,37.6693,11071900,-0.012198262
3/7/2011,37.7933,38.0339,37.3192,37.414,7924400,-0.010137916
3/8/2011,37.2098,37.7495,37.1223,37.5672,8526200,0.009513618
3/9/2011,37.4505,37.8516,37.1879,37.662,4886100,0.00561574
3/10/2011,37.3703,37.662,37.2171,37.3119,5221800,-0.001565184
3/11/2011,37.5015,37.9245,37.239,37.5818,5800500,0.002136673
3/14/2011,37.4505,37.4505,37.064,37.2463,4481500,-0.005482424
3/15/2011,36.7431,37.2827,36.5388,37.0858,5612400,0.009240734
3/16/2011,36.9764,37.1442,36.7066,36.9473,5850400,-0.000787608
3/17/2011,37.2317,37.3703,36.5753,36.7431,5575800,-0.013297735
3/18/2011,36.8962,36.9618,36.0648,36.4586,15492100,-0.012002655
3/21/2011,37.1879,37.2025,36.7503,36.9837,6327900,-0.005521351
3/22/2011,36.9181,37.2317,36.7868,36.8306,5525300,-0.002375742
3/23/2011,36.7212,36.8306,36.517,36.6409,5720100,-0.00219154
3/24/2011,36.568,37.0202,36.5315,36.9108,6087100,0.009287255
3/25/2011,36.8743,36.8962,36.3857,36.4294,9873900,-0.012212663
3/28/2011,36.5899,36.6264,36.0283,36.1377,6259200,-0.012513248
